mlotstsq_tavg-u-hxy-sea_mon_glb_g100_UKCM2a-0-HH_1pctCO2_r1i1p1f3_185001-185003.nc,ocean.mlotstsq_tavg-u-hxy-sea.mon.glb,17804.96210382753,12058380.0,45.64060592651367,24939.984968127024,12334791.0,45.785987854003906,10917.492292619387,11799217.0,45.44968032836914
bigthetao_tavg-ol-hxy-sea_mon_glb_g100_UKCM2a-0-HH_1pctCO2_r1i1p1f3_185001-185003.nc,ocean.bigthetao_tavg-ol-hxy-sea.mon.glb,12.018483603851145,32.32762908935547,-2.4890177249908447,12.457686332134381,33.046329498291016,-2.027207374572754,11.579195924907033,32.040924072265625,-2.9662764072418213
pbo_tavg-u-hxy-sea_mon_glb_g100_UKCM2a-0-HH_1pctCO2_r1i1p1f3_185001-185003.nc,ocean.pbo_tavg-u-hxy-sea.mon.glb,33561427.12178837,60171596.0,62728.8125,33561627.8015118,60171836.0,62852.453125,33561197.77353301,60171224.0,62565.28515625
hfrainds_tavg-u-hxy-ifs_mon_glb_g100_UKCM2a-0-HH_1pctCO2_r1i1p1f3_185001-185003.nc,ocean.hfrainds_tavg-u-hxy-ifs.mon.glb,2.1129926787421103,81.94320678710938,-0.35250774025917053,3.088365897143058,102.93135833740234,-0.10323125123977661,1.2786428057836265,53.67412185668945,-0.6871991157531738
thetao_tavg-ol-hxy-sea_mon_glb_g100_UKCM2a-0-HH_1pctCO2_r1i1p1f3_185001-185003.nc,ocean.thetao_tavg-ol-hxy-sea.mon.glb,12.012453083373337,32.30612564086914,-2.492621421813965,12.45068424950058,33.054439544677734,-2.026970624923706,11.573967065263467,31.91022300720215,-2.968104124069214
hfevapds_tavg-u-hxy-ifs_mon_glb_g100_UKCM2a-0-HH_1pctCO2_r1i1p1f3_185001-185003.nc,ocean.hfevapds_tavg-u-hxy-ifs.mon.glb,2.5308474035916797,18.27622413635254,-0.6242129802703857,2.939648780280608,21.754087448120117,-0.4020876884460449,2.1205557286710066,15.186214447021484,-0.8345035910606384
mlotst_tavg-u-hxy-sea_mon_glb_g100_UKCM2a-0-HH_1pctCO2_r1i1p1f3_185001-185003.nc,ocean.mlotst_tavg-u-hxy-sea.mon.glb,62.13738547985711,3461.5400390625,6.755731582641602,76.48733313633568,3512.092041015625,6.766490936279297,48.684071543591344,3413.755126953125,6.741586208343506
sossq_tavg-u-hxy-sea_mon_glb_g100_UKCM2a-0-HH_1pctCO2_r1i1p1f3_185001-185003.nc,ocean.sossq_tavg-u-hxy-sea.mon.glb,1172.7383818681114,2480.129638671875,2.8801906637454522e-08,1181.1828603253684,2493.2705078125,3.6421120341856295e-08,1163.6784778599172,2460.00830078125,1.0101996572586813e-08
masscello_tavg-ol-hxy-sea_mon_glb_g100_UKCM2a-0-HH_1pctCO2_r1i1p1f3_185001-185003.nc,ocean.masscello_tavg-ol-hxy-sea.mon.glb,1049.3578074234429,1137.9539794921875,877.4757690429688,1049.5077892798856,1142.330810546875,878.8685302734375,1049.1880779559015,1136.130615234375,875.6444702148438
sob_tavg-u-hxy-sea_mon_glb_g100_UKCM2a-0-HH_1pctCO2_r1i1p1f3_185001-185003.nc,ocean.sob_tavg-u-hxy-sea.mon.glb,34.63783324063215,49.86957931518555,0.00015583346248604357,34.65717465086926,49.93042755126953,0.0001716369588393718,34.617585690012355,49.82097625732422,0.00010385159839643165
